order_id,order_date,year,quarter,month,month_name,region,country,category,subcategory,customer_segment,quantity,unit_price,revenue,cost,profit,profit_margin
ORD-10404,2022-04-21,2022,Q2,4,April,Europe,United Kingdom,Furniture,Bookcases,Corporate,10,263.68,2636.8,1610.33,1026.47,38.93
ORD-19200,2022-04-21,2022,Q2,4,April,Asia Pacific,China,Clothing,Jackets,Home Office,3,111.05,333.15,146.08,187.07,56.15
ORD-18996,2022-04-21,2022,Q2,4,April,Latin America,Chile,Electronics,Monitors,Home Office,4,341.61,1366.44,1012.48,353.96,25.9
ORD-10023,2022-04-21,2022,Q2,4,April,North America,United States,Clothing,Jackets,Consumer,2,336.19,672.38,319.47,352.91,52.49
ORD-14608,2022-04-21,2022,Q2,4,April,Latin America,Brazil,Office Supplies,Pens & Pencils,Home Office,4,25.25,101.0,54.35,46.65,46.19
ORD-10525,2022-04-21,2022,Q2,4,April,North America,Canada,Electronics,Laptops,Corporate,3,1246.17,3738.51,3071.44,667.07,17.84
ORD-10962,2022-04-21,2022,Q2,4,April,Europe,United Kingdom,Clothing,Jackets,Corporate,1,138.73,138.73,68.47,70.26,50.65
ORD-18043,2022-04-21,2022,Q2,4,April,Europe,Spain,Clothing,Pants,Home Office,7,148.06,1036.42,497.3,539.12,52.02
ORD-14496,2022-04-21,2022,Q2,4,April,Asia Pacific,Japan,Clothing,Jackets,Home Office,9,98.08,882.72,400.55,482.17,54.62
ORD-17784,2022-04-22,2022,Q2,4,April,Europe,United Kingdom,Electronics,Headphones,Corporate,2,273.4,546.8,451.49,95.31,17.43
ORD-10708,2022-04-22,2022,Q2,4,April,North America,Canada,Office Supplies,Printer Supplies,Corporate,9,83.21,748.89,387.21,361.68,48.3
ORD-15919,2022-04-22,2022,Q2,4,April,North America,Canada,Electronics,Tablets,Consumer,6,519.57,3117.42,2298.18,819.24,26.28
ORD-17508,2022-04-22,2022,Q2,4,April,Europe,Germany,Office Supplies,Paper & Notebooks,Corporate,3,53.98,161.94,94.41,67.53,41.7
ORD-14570,2022-04-22,2022,Q2,4,April,North America,Canada,Office Supplies,Binders & Files,Consumer,7,26.75,187.25,105.14,82.11,43.85
ORD-12747,2022-04-22,2022,Q2,4,April,Europe,Italy,Clothing,Jackets,Consumer,6,392.58,2355.48,963.4,1392.08,59.1
ORD-11927,2022-04-22,2022,Q2,4,April,Europe,United Kingdom,Electronics,Laptops,Home Office,9,1251.03,11259.27,8794.68,2464.59,21.89
ORD-10079,2022-04-22,2022,Q2,4,April,Asia Pacific,Australia,Clothing,Shirts,Corporate,10,134.73,1347.3,635.34,711.96,52.84
ORD-10433,2022-04-22,2022,Q2,4,April,Europe,Spain,Office Supplies,Printer Supplies,Consumer,6,113.17,679.02,358.8,320.22,47.16
ORD-12631,2022-04-22,2022,Q2,4,April,Asia Pacific,India,Electronics,Monitors,Home Office,2,760.15,1520.3,1146.54,373.76,24.58
ORD-14038,2022-04-22,2022,Q2,4,April,Latin America,Chile,Clothing,Pants,Home Office,5,196.53,982.65,398.01,584.64,59.5
ORD-14404,2022-04-23,2022,Q2,4,April,Latin America,Chile,Clothing,Shirts,Consumer,4,96.99,387.96,166.25,221.71,57.15
ORD-16254,2022-04-23,2022,Q2,4,April,Europe,Spain,Electronics,Headphones,Home Office,10,259.46,2594.6,1965.25,629.35,24.26
ORD-18615,2022-04-23,2022,Q2,4,April,North America,Mexico,Electronics,Monitors,Corporate,6,788.69,4732.14,3562.98,1169.16,24.71
ORD-13468,2022-04-23,2022,Q2,4,April,Latin America,Colombia,Electronics,Tablets,Home Office,7,435.65,3049.55,2233.78,815.77,26.75
ORD-17519,2022-04-23,2022,Q2,4,April,Latin America,Argentina,Electronics,Headphones,Consumer,2,265.77,531.54,426.07,105.47,19.84
ORD-19571,2022-04-23,2022,Q2,4,April,Europe,Italy,Furniture,Desks,Corporate,9,1094.81,9853.29,6796.17,3057.12,31.03
ORD-19668,2022-04-23,2022,Q2,4,April,North America,Mexico,Office Supplies,Binders & Files,Corporate,6,30.3,181.8,104.51,77.29,42.51
ORD-16855,2022-04-23,2022,Q2,4,April,Asia Pacific,India,Office Supplies,Pens & Pencils,Corporate,1,5.93,5.93,3.3,2.63,44.35
ORD-15638,2022-04-23,2022,Q2,4,April,Europe,Italy,Clothing,Pants,Corporate,8,135.27,1082.16,505.72,576.44,53.27
ORD-14127,2022-04-23,2022,Q2,4,April,Asia Pacific,India,Furniture,Desks,Corporate,4,980.96,3923.84,2647.29,1276.55,32.53
ORD-15108,2022-04-23,2022,Q2,4,April,Latin America,Colombia,Electronics,Monitors,Corporate,2,347.41,694.82,511.97,182.85,26.32
ORD-15693,2022-04-23,2022,Q2,4,April,Asia Pacific,India,Office Supplies,Binders & Files,Corporate,2,59.62,119.24,66.2,53.04,44.48
ORD-19007,2022-04-23,2022,Q2,4,April,North America,Canada,Electronics,Tablets,Consumer,1,488.34,488.34,375.03,113.31,23.2
ORD-13272,2022-04-24,2022,Q2,4,April,Latin America,Colombia,Clothing,Accessories,Corporate,5,20.74,103.7,48.73,54.97,53.01
ORD-13361,2022-04-24,2022,Q2,4,April,North America,Canada,Clothing,Shirts,Home Office,10,79.83,798.3,362.45,435.85,54.6
ORD-15964,2022-04-24,2022,Q2,4,April,Latin America,Brazil,Furniture,Bookcases,Home Office,6,205.02,1230.12,845.79,384.33,31.24
ORD-18402,2022-04-24,2022,Q2,4,April,Asia Pacific,China,Clothing,Jackets,Consumer,4,182.71,730.84,360.51,370.33,50.67
ORD-18985,2022-04-24,2022,Q2,4,April,North America,Mexico,Furniture,Storage,Home Office,10,215.72,2157.2,1460.78,696.42,32.28
ORD-17373,2022-04-24,2022,Q2,4,April,Latin America,Brazil,Office Supplies,Printer Supplies,Home Office,8,59.2,473.6,266.33,207.27,43.76
ORD-14729,2022-04-24,2022,Q2,4,April,Europe,France,Electronics,Laptops,Corporate,5,1411.96,7059.8,5678.87,1380.93,19.56
ORD-18169,2022-04-24,2022,Q2,4,April,Europe,Germany,Furniture,Desks,Home Office,3,292.15,876.45,604.62,271.83,31.01
ORD-11416,2022-04-24,2022,Q2,4,April,Latin America,Colombia,Furniture,Storage,Consumer,1,325.46,325.46,201.18,124.28,38.19
ORD-13581,2022-04-24,2022,Q2,4,April,Asia Pacific,India,Electronics,Monitors,Home Office,1,316.21,316.21,237.76,78.45,24.81
ORD-16443,2022-04-24,2022,Q2,4,April,Asia Pacific,China,Clothing,Jackets,Home Office,4,106.22,424.88,174.38,250.5,58.96
ORD-14497,2022-04-24,2022,Q2,4,April,Asia Pacific,Singapore,Electronics,Laptops,Consumer,6,1147.62,6885.72,5188.29,1697.43,24.65
ORD-14931,2022-04-25,2022,Q2,4,April,Asia Pacific,Australia,Furniture,Office Chairs,Consumer,10,392.91,3929.1,2589.94,1339.16,34.08
ORD-17708,2022-04-25,2022,Q2,4,April,North America,United States,Clothing,Pants,Corporate,1,174.84,174.84,85.88,88.96,50.88
ORD-11327,2022-04-25,2022,Q2,4,April,Latin America,Brazil,Office Supplies,Paper & Notebooks,Consumer,5,70.05,350.25,175.71,174.54,49.83
ORD-17740,2022-04-25,2022,Q2,4,April,North America,Mexico,Office Supplies,Paper & Notebooks,Corporate,8,18.51,148.08,76.62,71.46,48.26
ORD-12935,2022-04-25,2022,Q2,4,April,Asia Pacific,Japan,Electronics,Monitors,Home Office,5,310.18,1550.9,1195.07,355.83,22.94
ORD-15294,2022-04-25,2022,Q2,4,April,Latin America,Chile,Office Supplies,Pens & Pencils,Consumer,5,18.16,90.8,54.45,36.35,40.03
ORD-18157,2022-04-25,2022,Q2,4,April,Europe,United Kingdom,Office Supplies,Printer Supplies,Consumer,10,79.47,794.7,413.84,380.86,47.93
ORD-10356,2022-04-25,2022,Q2,4,April,Europe,Italy,Clothing,Jackets,Home Office,3,379.27,1137.81,548.87,588.94,51.76
ORD-15475,2022-04-25,2022,Q2,4,April,Asia Pacific,Australia,Electronics,Tablets,Home Office,6,738.07,4428.42,3672.31,756.11,17.07
ORD-18730,2022-04-26,2022,Q2,4,April,Latin America,Brazil,Clothing,Pants,Corporate,2,188.62,377.24,170.75,206.49,54.74
ORD-10152,2022-04-26,2022,Q2,4,April,Asia Pacific,Singapore,Electronics,Tablets,Corporate,1,577.05,577.05,475.67,101.38,17.57
ORD-10444,2022-04-26,2022,Q2,4,April,Europe,France,Furniture,Bookcases,Home Office,3,373.36,1120.08,690.04,430.04,38.39
ORD-11008,2022-04-26,2022,Q2,4,April,North America,Canada,Clothing,Pants,Home Office,2,191.21,382.42,153.72,228.7,59.8
ORD-18403,2022-04-26,2022,Q2,4,April,Europe,Italy,Furniture,Storage,Corporate,3,182.11,546.33,341.09,205.24,37.57
ORD-12294,2022-04-26,2022,Q2,4,April,North America,Mexico,Furniture,Storage,Consumer,3,120.87,362.61,219.51,143.1,39.46
ORD-17868,2022-04-27,2022,Q2,4,April,Latin America,Chile,Furniture,Storage,Consumer,6,273.92,1643.52,1119.83,523.69,31.86
ORD-15634,2022-04-27,2022,Q2,4,April,Asia Pacific,Japan,Clothing,Shirts,Home Office,3,146.82,440.46,212.74,227.72,51.7
ORD-13984,2022-04-27,2022,Q2,4,April,North America,United States,Office Supplies,Pens & Pencils,Home Office,8,36.62,292.96,167.84,125.12,42.71
ORD-19426,2022-04-27,2022,Q2,4,April,Asia Pacific,Japan,Office Supplies,Printer Supplies,Consumer,4,46.62,186.48,105.06,81.42,43.66
ORD-11243,2022-04-27,2022,Q2,4,April,North America,Mexico,Clothing,Jackets,Home Office,9,354.72,3192.48,1448.27,1744.21,54.63
ORD-16993,2022-04-27,2022,Q2,4,April,North America,Canada,Clothing,Jackets,Home Office,9,219.11,1971.99,936.69,1035.3,52.5
ORD-15753,2022-04-27,2022,Q2,4,April,Latin America,Chile,Furniture,Storage,Home Office,2,149.17,298.34,179.76,118.58,39.75
ORD-11233,2022-04-27,2022,Q2,4,April,Europe,Spain,Furniture,Bookcases,Consumer,6,117.49,704.94,450.99,253.95,36.02
ORD-14970,2022-04-28,2022,Q2,4,April,Europe,Spain,Furniture,Office Chairs,Home Office,10,384.19,3841.9,2561.37,1280.53,33.33
ORD-17386,2022-04-28,2022,Q2,4,April,Latin America,Chile,Furniture,Bookcases,Corporate,9,497.73,4479.57,2710.04,1769.53,39.5
ORD-15627,2022-04-28,2022,Q2,4,April,Europe,Germany,Clothing,Jackets,Home Office,5,279.37,1396.85,653.62,743.23,53.21
ORD-14724,2022-04-28,2022,Q2,4,April,North America,Mexico,Electronics,Monitors,Corporate,6,313.84,1883.04,1532.1,350.94,18.64
ORD-13309,2022-04-29,2022,Q2,4,April,Asia Pacific,China,Electronics,Monitors,Home Office,1,796.12,796.12,607.77,188.35,23.66
ORD-19813,2022-04-29,2022,Q2,4,April,Europe,France,Furniture,Desks,Corporate,10,879.6,8796.0,5719.38,3076.62,34.98
ORD-15022,2022-04-29,2022,Q2,4,April,North America,Mexico,Office Supplies,Pens & Pencils,Consumer,10,32.8,328.0,177.76,150.24,45.8
ORD-18664,2022-04-29,2022,Q2,4,April,North America,United States,Furniture,Bookcases,Consumer,4,355.73,1422.92,886.67,536.25,37.69
ORD-18971,2022-04-29,2022,Q2,4,April,North America,Mexico,Furniture,Bookcases,Consumer,9,330.55,2974.95,1945.38,1029.57,34.61
ORD-15741,2022-04-29,2022,Q2,4,April,Asia Pacific,Australia,Clothing,Pants,Corporate,6,167.56,1005.36,462.11,543.25,54.04
ORD-14477,2022-04-29,2022,Q2,4,April,Latin America,Argentina,Office Supplies,Paper & Notebooks,Consumer,6,32.53,195.18,105.67,89.51,45.86
ORD-15847,2022-04-29,2022,Q2,4,April,Europe,Germany,Office Supplies,Paper & Notebooks,Home Office,7,24.56,171.92,96.73,75.19,43.74
ORD-12823,2022-04-30,2022,Q2,4,April,Europe,France,Furniture,Office Chairs,Corporate,4,482.82,1931.28,1259.4,671.88,34.79
ORD-14296,2022-04-30,2022,Q2,4,April,Europe,France,Furniture,Office Chairs,Corporate,10,238.79,2387.9,1480.31,907.59,38.01
ORD-14259,2022-04-30,2022,Q2,4,April,Asia Pacific,Australia,Clothing,Shirts,Consumer,4,61.18,244.72,112.85,131.87,53.89
ORD-13079,2022-04-30,2022,Q2,4,April,North America,Mexico,Electronics,Monitors,Corporate,1,710.66,710.66,533.26,177.4,24.96
ORD-13638,2022-04-30,2022,Q2,4,April,Latin America,Argentina,Electronics,Laptops,Consumer,2,1054.35,2108.7,1746.91,361.79,17.16
ORD-10609,2022-04-30,2022,Q2,4,April,North America,Mexico,Electronics,Headphones,Home Office,10,303.43,3034.3,2235.1,799.2,26.34
ORD-19016,2022-04-30,2022,Q2,4,April,North America,Mexico,Electronics,Monitors,Home Office,6,373.61,2241.66,1673.33,568.33,25.35
ORD-18643,2022-04-30,2022,Q2,4,April,North America,Canada,Clothing,Shirts,Home Office,9,36.95,332.55,141.76,190.79,57.37
ORD-15993,2022-04-30,2022,Q2,4,April,Europe,Germany,Electronics,Laptops,Home Office,2,1085.01,2170.02,1747.87,422.15,19.45
ORD-10424,2022-05-01,2022,Q2,5,May,Europe,Germany,Clothing,Accessories,Corporate,8,83.19,665.52,320.7,344.82,51.81
ORD-17556,2022-05-01,2022,Q2,5,May,Europe,Spain,Clothing,Shirts,Home Office,7,88.07,616.49,286.02,330.47,53.61
ORD-12805,2022-05-01,2022,Q2,5,May,Asia Pacific,Japan,Clothing,Pants,Consumer,1,125.81,125.81,56.97,68.84,54.72
ORD-12562,2022-05-01,2022,Q2,5,May,Europe,Italy,Clothing,Accessories,Corporate,5,15.07,75.35,35.85,39.5,52.42
ORD-10360,2022-05-02,2022,Q2,5,May,North America,United States,Furniture,Office Chairs,Corporate,6,700.21,4201.26,2537.33,1663.93,39.61
ORD-10223,2022-05-02,2022,Q2,5,May,North America,Mexico,Furniture,Office Chairs,Consumer,3,743.6,2230.8,1468.34,762.46,34.18
ORD-15684,2022-05-02,2022,Q2,5,May,Asia Pacific,India,Furniture,Bookcases,Consumer,2,382.88,765.76,497.9,267.86,34.98
ORD-19940,2022-05-02,2022,Q2,5,May,North America,Mexico,Clothing,Shirts,Corporate,4,149.1,596.4,279.31,317.09,53.17
ORD-13312,2022-05-02,2022,Q2,5,May,North America,United States,Electronics,Tablets,Home Office,3,434.04,1302.12,1000.67,301.45,23.15
ORD-15720,2022-05-02,2022,Q2,5,May,North America,Mexico,Furniture,Desks,Corporate,3,297.3,891.9,594.05,297.85,33.39
ORD-12666,2022-05-02,2022,Q2,5,May,Europe,Spain,Electronics,Headphones,Corporate,1,190.27,190.27,156.04,34.23,17.99
ORD-13976,2022-05-02,2022,Q2,5,May,Asia Pacific,Singapore,Clothing,Accessories,Home Office,1,21.98,21.98,8.84,13.14,59.78
ORD-11503,2022-05-02,2022,Q2,5,May,Asia Pacific,Japan,Furniture,Office Chairs,Corporate,9,776.34,6987.06,4882.15,2104.91,30.13
ORD-15221,2022-05-02,2022,Q2,5,May,Latin America,Brazil,Furniture,Storage,Home Office,10,314.83,3148.3,1995.03,1153.27,36.63
ORD-17319,2022-05-02,2022,Q2,5,May,Latin America,Colombia,Electronics,Monitors,Consumer,5,612.43,3062.15,2239.8,822.35,26.86
ORD-16707,2022-05-02,2022,Q2,5,May,Europe,United Kingdom,Electronics,Monitors,Corporate,4,210.82,843.28,654.05,189.23,22.44
ORD-12116,2022-05-02,2022,Q2,5,May,Asia Pacific,Japan,Office Supplies,Binders & Files,Home Office,5,36.93,184.65,98.7,85.95,46.55
ORD-18984,2022-05-03,2022,Q2,5,May,Latin America,Argentina,Clothing,Jackets,Home Office,10,262.9,2629.0,1241.38,1387.62,52.78
ORD-17192,2022-05-03,2022,Q2,5,May,Latin America,Colombia,Electronics,Tablets,Home Office,9,357.29,3215.61,2595.28,620.33,19.29
ORD-10135,2022-05-03,2022,Q2,5,May,Asia Pacific,Japan,Clothing,Jackets,Home Office,7,359.55,2516.85,1039.94,1476.91,58.68
ORD-10200,2022-05-03,2022,Q2,5,May,Europe,Spain,Clothing,Accessories,Corporate,6,54.48,326.88,143.61,183.27,56.07
ORD-12359,2022-05-03,2022,Q2,5,May,North America,Canada,Furniture,Desks,Consumer,10,533.54,5335.4,3219.54,2115.86,39.66
ORD-11240,2022-05-03,2022,Q2,5,May,Asia Pacific,Singapore,Clothing,Accessories,Consumer,7,16.6,116.2,53.63,62.57,53.85
ORD-19276,2022-05-03,2022,Q2,5,May,North America,United States,Clothing,Accessories,Consumer,2,36.25,72.5,33.24,39.26,54.15
ORD-15498,2022-05-03,2022,Q2,5,May,Europe,Spain,Electronics,Tablets,Consumer,9,688.31,6194.79,4893.48,1301.31,21.01
ORD-17028,2022-05-04,2022,Q2,5,May,North America,Canada,Furniture,Bookcases,Consumer,6,229.31,1375.86,913.09,462.77,33.63
ORD-14856,2022-05-04,2022,Q2,5,May,Europe,France,Clothing,Jackets,Corporate,9,239.12,2152.08,1064.89,1087.19,50.52
ORD-15401,2022-05-04,2022,Q2,5,May,North America,Mexico,Furniture,Bookcases,Home Office,9,264.93,2384.37,1480.68,903.69,37.9
ORD-12408,2022-05-04,2022,Q2,5,May,Europe,France,Electronics,Laptops,Corporate,2,1501.73,3003.46,2250.71,752.75,25.06
ORD-17453,2022-05-04,2022,Q2,5,May,Europe,Germany,Office Supplies,Pens & Pencils,Home Office,4,32.87,131.48,74.2,57.28,43.57
ORD-14350,2022-05-04,2022,Q2,5,May,Europe,Spain,Electronics,Tablets,Corporate,1,551.3,551.3,422.45,128.85,23.37
ORD-15863,2022-05-04,2022,Q2,5,May,Europe,Germany,Office Supplies,Pens & Pencils,Consumer,2,14.15,28.3,16.21,12.09,42.72
ORD-15471,2022-05-04,2022,Q2,5,May,North America,United States,Electronics,Smartphones,Consumer,4,967.69,3870.76,2834.51,1036.25,26.77
ORD-19609,2022-05-04,2022,Q2,5,May,Asia Pacific,India,Furniture,Office Chairs,Consumer,6,728.16,4368.96,2893.95,1475.01,33.76
ORD-12397,2022-05-05,2022,Q2,5,May,Latin America,Argentina,Furniture,Office Chairs,Consumer,7,321.93,2253.51,1572.15,681.36,30.24
ORD-17495,2022-05-05,2022,Q2,5,May,Europe,France,Clothing,Pants,Consumer,1,113.81,113.81,46.76,67.05,58.91
ORD-18923,2022-05-05,2022,Q2,5,May,Asia Pacific,India,Clothing,Shirts,Consumer,8,59.74,477.92,233.96,243.96,51.05
ORD-12675,2022-05-05,2022,Q2,5,May,Europe,Germany,Office Supplies,Paper & Notebooks,Home Office,9,47.84,430.56,248.72,181.84,42.23
ORD-10028,2022-05-05,2022,Q2,5,May,Asia Pacific,Japan,Electronics,Monitors,Home Office,9,486.07,4374.63,3562.07,812.56,18.57
ORD-15509,2022-05-05,2022,Q2,5,May,Latin America,Chile,Electronics,Tablets,Consumer,6,678.55,4071.3,3241.82,829.48,20.37
ORD-19493,2022-05-05,2022,Q2,5,May,Latin America,Argentina,Office Supplies,Binders & Files,Consumer,3,27.25,81.75,43.61,38.14,46.65
ORD-14868,2022-05-05,2022,Q2,5,May,Asia Pacific,Australia,Office Supplies,Printer Supplies,Corporate,5,135.54,677.7,401.23,276.47,40.8
ORD-16929,2022-05-05,2022,Q2,5,May,Asia Pacific,Japan,Furniture,Office Chairs,Consumer,1,492.66,492.66,317.65,175.01,35.52
ORD-11329,2022-05-06,2022,Q2,5,May,North America,United States,Furniture,Bookcases,Home Office,8,133.59,1068.72,743.35,325.37,30.44
ORD-19397,2022-05-06,2022,Q2,5,May,Asia Pacific,Japan,Furniture,Desks,Home Office,10,688.08,6880.8,4681.05,2199.75,31.97
ORD-15219,2022-05-06,2022,Q2,5,May,North America,Canada,Furniture,Desks,Home Office,10,405.07,4050.7,2646.17,1404.53,34.67
ORD-15914,2022-05-06,2022,Q2,5,May,Latin America,Chile,Clothing,Accessories,Corporate,3,27.11,81.33,39.52,41.81,51.41
ORD-15326,2022-05-07,2022,Q2,5,May,Latin America,Argentina,Furniture,Office Chairs,Consumer,5,625.78,3128.9,1903.15,1225.75,39.18
ORD-15184,2022-05-07,2022,Q2,5,May,Latin America,Brazil,Office Supplies,Paper & Notebooks,Home Office,7,53.47,374.29,197.31,176.98,47.28
ORD-15129,2022-05-07,2022,Q2,5,May,Europe,Italy,Office Supplies,Printer Supplies,Corporate,3,79.14,237.42,132.11,105.31,44.36
ORD-17427,2022-05-07,2022,Q2,5,May,Asia Pacific,China,Office Supplies,Binders & Files,Home Office,10,50.42,504.2,293.87,210.33,41.72
ORD-13444,2022-05-07,2022,Q2,5,May,Asia Pacific,India,Electronics,Laptops,Corporate,4,1683.23,6732.92,5318.8,1414.12,21.0
ORD-14395,2022-05-07,2022,Q2,5,May,Asia Pacific,Australia,Clothing,Accessories,Home Office,9,32.27,290.43,135.9,154.53,53.21
ORD-15322,2022-05-07,2022,Q2,5,May,Latin America,Chile,Clothing,Jackets,Consumer,9,170.18,1531.62,702.47,829.15,54.14
ORD-19721,2022-05-08,2022,Q2,5,May,Europe,United Kingdom,Clothing,Shirts,Home Office,5,94.75,473.75,198.8,274.95,58.04
ORD-17395,2022-05-08,2022,Q2,5,May,North America,Mexico,Office Supplies,Pens & Pencils,Home Office,5,18.85,94.25,49.95,44.3,47.0
ORD-13801,2022-05-08,2022,Q2,5,May,Asia Pacific,China,Office Supplies,Binders & Files,Home Office,5,39.63,198.15,107.61,90.54,45.69
ORD-16312,2022-05-08,2022,Q2,5,May,Europe,Spain,Office Supplies,Printer Supplies,Home Office,3,52.25,156.75,83.13,73.62,46.97
ORD-12586,2022-05-08,2022,Q2,5,May,Europe,Spain,Electronics,Monitors,Consumer,3,657.08,1971.24,1445.71,525.53,26.66
ORD-19664,2022-05-08,2022,Q2,5,May,Asia Pacific,China,Furniture,Desks,Corporate,8,679.25,5434.0,3546.37,1887.63,34.74
ORD-15790,2022-05-08,2022,Q2,5,May,North America,Mexico,Office Supplies,Binders & Files,Corporate,1,24.94,24.94,14.62,10.32,41.38
ORD-13105,2022-05-09,2022,Q2,5,May,Asia Pacific,Australia,Electronics,Smartphones,Corporate,5,447.11,2235.55,1789.15,446.4,19.97
ORD-11911,2022-05-09,2022,Q2,5,May,Europe,United Kingdom,Furniture,Office Chairs,Corporate,10,557.49,5574.9,3850.8,1724.1,30.93
ORD-13953,2022-05-09,2022,Q2,5,May,Latin America,Chile,Clothing,Pants,Home Office,2,69.39,138.78,65.48,73.3,52.82
ORD-15036,2022-05-09,2022,Q2,5,May,Europe,France,Furniture,Office Chairs,Consumer,7,730.31,5112.17,3313.52,1798.65,35.18
ORD-12731,2022-05-09,2022,Q2,5,May,Latin America,Colombia,Clothing,Jackets,Corporate,5,218.97,1094.85,532.08,562.77,51.4
ORD-12306,2022-05-09,2022,Q2,5,May,Asia Pacific,Australia,Electronics,Headphones,Home Office,7,292.03,2044.21,1629.91,414.3,20.27
ORD-11652,2022-05-09,2022,Q2,5,May,Asia Pacific,China,Office Supplies,Binders & Files,Corporate,4,41.75,167.0,94.97,72.03,43.13
ORD-19541,2022-05-09,2022,Q2,5,May,Asia Pacific,China,Electronics,Headphones,Consumer,7,234.23,1639.61,1357.9,281.71,17.18
ORD-11457,2022-05-10,2022,Q2,5,May,Asia Pacific,India,Electronics,Monitors,Consumer,4,275.74,1102.96,807.91,295.05,26.75
ORD-15056,2022-05-10,2022,Q2,5,May,Latin America,Brazil,Furniture,Desks,Corporate,2,703.66,1407.32,856.51,550.81,39.14
ORD-19865,2022-05-10,2022,Q2,5,May,North America,United States,Furniture,Bookcases,Corporate,8,482.31,3858.48,2505.82,1352.66,35.06
ORD-10681,2022-05-10,2022,Q2,5,May,Europe,Spain,Office Supplies,Printer Supplies,Corporate,10,62.15,621.5,338.97,282.53,45.46
ORD-19535,2022-05-10,2022,Q2,5,May,Europe,Germany,Furniture,Office Chairs,Consumer,3,510.46,1531.38,967.03,564.35,36.85
ORD-17262,2022-05-10,2022,Q2,5,May,Europe,Italy,Electronics,Monitors,Consumer,7,537.36,3761.52,2812.89,948.63,25.22
ORD-10551,2022-05-10,2022,Q2,5,May,Latin America,Argentina,Clothing,Pants,Corporate,6,138.09,828.54,380.32,448.22,54.1
ORD-10676,2022-05-10,2022,Q2,5,May,Asia Pacific,India,Clothing,Shirts,Home Office,1,34.45,34.45,16.06,18.39,53.38
ORD-12061,2022-05-10,2022,Q2,5,May,Latin America,Argentina,Office Supplies,Printer Supplies,Consumer,1,55.76,55.76,30.89,24.87,44.6
ORD-11495,2022-05-11,2022,Q2,5,May,Asia Pacific,Japan,Office Supplies,Binders & Files,Corporate,1,57.63,57.63,30.47,27.16,47.13
ORD-13960,2022-05-11,2022,Q2,5,May,Europe,Italy,Clothing,Accessories,Home Office,3,70.78,212.34,89.4,122.94,57.9
ORD-15107,2022-05-11,2022,Q2,5,May,North America,Mexico,Office Supplies,Binders & Files,Corporate,3,35.7,107.1,58.37,48.73,45.5
ORD-14897,2022-05-11,2022,Q2,5,May,Latin America,Brazil,Clothing,Accessories,Consumer,1,45.67,45.67,22.18,23.49,51.43
